Deployment: TfGM - Drakewell - A set of traffic cameras deployed by TfGM.,,,,,,,,,,,,,,,,
Platform: Drakewell  1312 (Automatic Traffic Counter) ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
timestamp,Vehicle count  - Motorcycles westbound ,Vehicle count  - Motorcycles eastbound ,Vehicle count  - Cars and Light Vans westbound ,Vehicle count  - Cars and Light Vans eastbound ,Vehicle count  - Cars with Trailer westbound ,Vehicle count  - Cars with Trailer eastbound ,Vehicle count  - Rigids, Heavy Vans or Mini Buses westbound ,Vehicle count  - Rigids, Heavy Vans or Mini Buses eastbound ,Vehicle count  - Articulated HGVs westbound ,Vehicle count  - Articulated HGVs eastbound ,Vehicle count  - Buses and Coaches westbound ,Vehicle count  - Buses and Coaches eastbound ,Vehicle speed  - Vehicles Speed westbound (km/h),Vehicle speed  - Vehicles Speed eastbound (km/h)
10/05/2022 09:00,0,2,505,411,0,2,16,21,0,1,10,7,43.19,46.21,,
10/05/2022 10:00,2,15,405,362,1,3,15,15,1,0,7,4,43.16,45.37,,
10/05/2022 11:00,1,3,430,394,1,0,14,13,0,0,8,6,44.6,44.39,,
10/05/2022 12:00,4,1,432,407,1,0,5,11,1,2,7,7,44.26,45.62,,
10/05/2022 13:00,1,1,454,430,1,0,10,15,1,0,7,6,44.53,46.73,,
10/05/2022 14:00,0,3,456,468,1,0,12,14,0,0,7,8,42.65,45.33,,
10/05/2022 15:00,2,1,550,535,2,0,4,10,1,0,7,12,42.09,44.52,,
10/05/2022 16:00,0,0,583,559,1,3,4,8,0,0,6,8,44.02,45.66,,
10/05/2022 17:00,1,4,611,583,0,1,6,6,1,0,9,6,43.24,45.01,,
10/05/2022 18:00,1,3,566,564,0,0,4,1,0,1,6,5,43.9,45.15,,
10/05/2022 19:00,3,0,487,528,0,0,0,6,0,0,7,6,44.88,44.78,,
10/05/2022 20:00,0,3,424,462,0,0,0,1,0,0,5,5,45.53,45.48,,
10/05/2022 21:00,1,2,334,379,0,0,0,1,0,0,5,2,44.13,45.19,,
10/05/2022 22:00,3,2,221,312,0,0,2,0,0,0,3,3,43.98,47.18,,
10/05/2022 23:00,0,0,165,163,0,0,1,1,0,0,3,1,47.49,50.53,,
