Deployment: TfGM - Drakewell - A set of traffic cameras deployed by TfGM.,,,,,,,,,,,,,,,,
Platform: Drakewell  1426 (Automatic Traffic Counter) ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
timestamp,Vehicle count  - Motorcycles eastbound ,Vehicle count  - Motorcycles westbound ,Vehicle count  - Cars and Light Vans eastbound ,Vehicle count  - Cars and Light Vans westbound ,Vehicle count  - Cars with Trailer eastbound ,Vehicle count  - Cars with Trailer westbound ,Vehicle count  - Rigids, Heavy Vans or Mini Buses eastbound ,Vehicle count  - Rigids, Heavy Vans or Mini Buses westbound ,Vehicle count  - Articulated HGVs eastbound ,Vehicle count  - Articulated HGVs westbound ,Vehicle count  - Buses and Coaches eastbound ,Vehicle count  - Buses and Coaches westbound ,Vehicle speed  - Vehicles Speed eastbound (km/h),Vehicle speed  - Vehicles Speed westbound (km/h)
10/05/2022 00:00,0,4,82,72,0,0,0,3,7,4,0,0,91.24,71.68,,
10/05/2022 01:00,0,1,52,75,0,0,3,3,2,2,0,0,88.76,69.54,,
10/05/2022 02:00,0,0,77,91,0,0,4,4,6,7,0,0,92.4,75.51,,
10/05/2022 03:00,0,1,81,94,0,0,5,2,10,6,0,0,89.63,78.35,,
10/05/2022 04:00,0,4,79,122,0,0,0,7,12,18,0,1,89.43,79.38,,
10/05/2022 05:00,0,2,126,162,0,1,16,12,16,33,1,1,94.68,84.23,,
10/05/2022 06:00,3,18,390,371,2,4,32,32,32,50,3,3,91.99,88.33,,
10/05/2022 07:00,8,29,1116,820,6,12,60,53,45,75,3,1,91.51,87.07,,
10/05/2022 08:00,3,41,1605,1010,11,7,68,75,37,85,2,2,86.9,83.78,,
10/05/2022 09:00,3,36,982,711,9,7,101,65,34,77,2,0,84.87,82.78,,
10/05/2022 10:00,4,24,759,579,7,7,87,55,41,73,2,0,84.13,80.02,,
10/05/2022 11:00,1,29,874,624,8,7,83,52,36,58,2,1,81.49,78.45,,
10/05/2022 12:00,3,30,989,653,4,6,73,55,43,53,4,1,82.54,79.41,,
10/05/2022 13:00,6,25,918,641,3,4,66,53,35,56,3,0,84.33,81.77,,
10/05/2022 14:00,4,26,1026,649,8,5,75,68,33,51,4,1,86.08,81.08,,
10/05/2022 15:00,5,40,1273,874,6,8,57,65,31,74,6,1,86.59,84.39,,
10/05/2022 16:00,6,42,1492,1027,4,10,48,56,21,51,5,1,87.22,86.86,,
10/05/2022 17:00,4,29,1714,1139,2,8,13,35,17,68,7,1,87.5,88.48,,
10/05/2022 18:00,5,22,1132,844,2,4,20,31,20,51,4,2,88.83,89.07,,
10/05/2022 19:00,4,23,661,501,2,0,13,14,3,26,2,1,90.33,84.48,,
10/05/2022 20:00,2,17,496,362,2,1,3,12,8,28,1,1,90.98,85.43,,
10/05/2022 21:00,0,14,345,262,0,1,7,5,4,10,1,0,91.18,86.16,,
10/05/2022 22:00,3,4,244,242,0,0,1,5,2,12,2,3,91.56,80.67,,
10/05/2022 23:00,0,5,160,97,0,0,3,3,10,10,1,0,89.73,85.07,,
