Deployment: TfGM - Drakewell - A set of traffic cameras deployed by TfGM.,,,,,,,,,,,,,,,,
Platform: Drakewell  1017 (Automatic Traffic Counter) ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
timestamp,Vehicle count  - Motorcycles southbound ,Vehicle count  - Motorcycles northbound ,Vehicle count  - Cars and Light Vans southbound ,Vehicle count  - Cars and Light Vans northbound ,Vehicle count  - Cars with Trailer southbound ,Vehicle count  - Cars with Trailer northbound ,Vehicle count  - Rigids, Heavy Vans or Mini Buses southbound ,Vehicle count  - Rigids, Heavy Vans or Mini Buses northbound ,Vehicle count  - Articulated HGVs southbound ,Vehicle count  - Articulated HGVs northbound ,Vehicle count  - Buses and Coaches southbound ,Vehicle count  - Buses and Coaches northbound ,Vehicle speed  - Vehicles Speed southbound (km/h),Vehicle speed  - Vehicles Speed northbound (km/h)
20/09/2022 00:00,2,0,86,85,0,0,2,0,0,0,4,0,43.72,41.75,,
20/09/2022 00:30,0,0,75,78,0,0,1,1,0,1,3,0,43,42.1,,
20/09/2022 01:00,0,0,66,81,0,0,1,1,0,0,3,0,44.17,40.95,,
20/09/2022 01:30,1,0,77,59,0,0,1,1,0,0,2,0,44.9,40.97,,
20/09/2022 02:00,0,0,70,71,0,0,1,0,0,0,1,0,41.33,40.78,,
20/09/2022 02:30,0,0,71,62,0,0,0,2,0,0,1,0,43.05,41.48,,
20/09/2022 03:00,0,0,67,71,0,0,1,0,0,0,4,0,43.58,41.37,,
20/09/2022 03:30,1,0,52,53,0,0,0,0,0,1,3,0,41.25,40.02,,
20/09/2022 04:00,0,0,53,43,0,0,0,1,0,0,2,0,46.33,38.98,,
20/09/2022 04:30,0,0,24,36,0,0,1,1,0,0,2,0,47.15,40.6,,
20/09/2022 05:00,1,0,18,25,0,0,1,0,0,0,3,0,33.97,39.02,,
20/09/2022 05:30,0,0,25,24,0,0,1,1,0,0,3,1,41.03,41.1,,
20/09/2022 06:00,0,0,27,22,1,0,0,2,0,0,4,0,40.67,42.63,,
20/09/2022 06:30,0,1,39,31,0,1,1,0,1,1,8,0,42.17,41.92,,
20/09/2022 07:00,1,0,65,94,0,0,0,1,0,0,9,0,42.97,42.93,,
20/09/2022 07:30,3,0,115,204,0,0,7,5,2,1,12,0,40.62,41.93,,
20/09/2022 08:00,2,1,203,291,1,4,7,4,0,3,15,3,37.13,33.47,,
20/09/2022 08:30,3,0,209,263,0,1,11,6,1,1,10,1,35.88,32.48,,
20/09/2022 09:00,4,3,152,239,0,2,11,8,5,8,13,3,37.8,18.02,,
20/09/2022 09:30,5,2,104,189,0,0,10,8,2,0,14,1,39.95,39.87,,
20/09/2022 10:00,4,1,111,137,0,0,9,2,0,0,17,0,39.87,41.23,,
20/09/2022 10:30,2,0,123,130,0,0,7,4,0,0,10,2,41.12,40.78,,
20/09/2022 11:00,3,0,118,121,0,0,12,6,1,0,19,1,41.82,40.32,,
20/09/2022 11:30,5,1,137,136,0,0,14,4,0,0,15,0,40.33,39.47,,
20/09/2022 12:00,4,0,145,137,0,0,9,6,1,0,15,0,39.13,39.53,,
20/09/2022 12:30,1,2,153,155,1,1,8,7,2,0,18,0,39.73,39.37,,
20/09/2022 13:00,3,0,132,147,1,1,7,8,2,0,16,1,39.65,38.83,,
20/09/2022 13:30,6,0,172,180,0,0,13,4,1,0,18,0,38.98,39,,
20/09/2022 14:00,9,1,164,142,1,0,8,4,0,0,17,0,38.6,39.38,,
20/09/2022 14:30,8,2,184,149,0,0,5,5,0,0,16,1,39.83,39.37,,
20/09/2022 15:00,8,0,217,171,2,0,9,2,0,1,9,0,37.03,37.12,,
20/09/2022 15:30,11,0,291,229,0,0,11,3,5,0,11,1,34.47,33.43,,
20/09/2022 16:00,8,0,190,186,1,0,12,6,8,3,9,2,16.38,29.72,,
20/09/2022 16:30,12,1,285,165,1,1,3,3,3,0,17,0,36.95,40.12,,
20/09/2022 17:00,7,3,264,216,2,0,19,1,7,1,15,1,19.87,36.75,,
20/09/2022 17:30,11,1,226,157,1,1,11,5,5,0,15,0,26.73,37.87,,
20/09/2022 18:00,16,0,260,145,0,0,5,3,3,0,15,2,38.02,38.65,,
20/09/2022 18:30,9,2,237,166,0,0,10,4,1,0,16,1,36.5,39.33,,
20/09/2022 19:00,12,0,189,162,1,0,0,0,0,1,17,0,37.72,38.65,,
20/09/2022 19:30,3,0,151,157,1,1,3,1,1,0,19,0,37.28,38.9,,
20/09/2022 20:00,6,0,173,165,1,0,2,4,0,1,17,0,37.1,38.3,,
20/09/2022 20:30,1,2,180,130,0,0,1,3,0,0,9,1,37.62,37.08,,
20/09/2022 21:00,3,1,143,123,0,0,1,0,0,0,11,1,38.15,38,,
20/09/2022 21:30,3,5,132,131,0,0,1,0,0,0,8,0,39.95,39.03,,
20/09/2022 22:00,3,1,133,115,0,2,2,1,0,0,12,0,39.1,37.78,,
20/09/2022 22:30,1,0,104,115,0,0,2,2,0,0,8,0,40.1,38.08,,
20/09/2022 23:00,3,0,115,95,1,0,2,1,0,0,9,0,41,39.12,,
20/09/2022 23:30,0,0,90,119,0,0,3,1,0,0,7,1,39.77,40.02,,
21/09/2022 00:00,3,0,98,107,1,0,1,0,0,0,7,0,39.77,39.8,,
21/09/2022 00:30,1,0,95,69,0,1,3,1,0,0,1,0,40.42,39.93,,
21/09/2022 01:00,3,0,94,86,0,0,1,0,0,0,1,0,40.93,40.58,,
21/09/2022 01:30,2,0,74,76,0,0,0,2,0,0,3,0,42.07,41.17,,
21/09/2022 02:00,0,0,96,77,0,0,1,1,0,0,3,0,44.08,41.27,,
21/09/2022 02:30,1,0,127,105,0,0,0,0,0,0,3,0,40.2,41.28,,
21/09/2022 03:00,0,0,84,74,0,0,1,0,0,0,3,0,42.95,42.42,,
21/09/2022 03:30,0,0,60,75,1,0,0,0,0,1,2,1,45.73,39.75,,
21/09/2022 04:00,0,0,52,55,0,0,0,0,0,0,5,0,44.08,41.17,,
21/09/2022 04:30,0,0,19,28,0,0,0,1,0,0,2,0,41.07,39.9,,
21/09/2022 05:00,0,0,23,18,0,0,2,1,0,0,3,0,44,42.42,,
21/09/2022 05:30,0,0,25,24,0,0,0,1,0,0,3,1,43.72,42.4,,
21/09/2022 06:00,0,1,33,23,0,0,1,1,0,0,4,0,41.8,43.4,,
21/09/2022 06:30,1,0,42,49,0,0,3,0,1,0,9,0,40.07,41.28,,
21/09/2022 07:00,3,0,66,91,0,0,6,1,0,0,10,0,41.9,41.77,,
21/09/2022 07:30,3,0,95,188,0,0,4,6,0,0,10,1,42.07,41.73,,
21/09/2022 08:00,5,0,183,251,0,2,10,10,0,1,11,4,37.2,36.88,,
21/09/2022 08:30,2,1,213,291,1,0,8,2,1,0,15,1,35.9,33.5,,
21/09/2022 09:00,2,1,126,263,0,1,8,5,0,6,14,1,39.25,25.93,,
21/09/2022 09:30,2,1,130,173,0,0,6,10,1,0,13,3,40.53,39.83,,
21/09/2022 10:00,1,0,110,133,0,0,14,4,1,1,12,1,40.03,39.28,,
21/09/2022 10:30,0,0,120,123,0,0,7,6,1,0,14,1,41.4,39.45,,
21/09/2022 11:00,1,0,138,143,1,0,12,6,1,0,17,1,40.95,39.12,,
21/09/2022 11:30,1,1,136,134,1,1,10,4,1,2,13,0,39.82,40.53,,
21/09/2022 12:00,3,1,131,130,1,1,4,6,2,1,15,0,37.4,40.65,,
21/09/2022 12:30,5,0,166,159,0,0,5,4,1,0,17,2,38.38,39.68,,
21/09/2022 13:00,3,2,154,171,0,2,6,5,1,0,14,0,40.85,38.02,,
21/09/2022 13:30,4,1,155,145,1,1,6,9,0,2,17,0,38.68,39.75,,
21/09/2022 14:00,13,1,173,153,0,0,7,9,3,0,12,0,37.82,39.12,,
21/09/2022 14:30,10,0,205,137,2,0,6,3,2,2,16,0,38.1,39.57,,
21/09/2022 15:00,10,0,249,141,1,0,8,3,1,0,12,0,37.73,40.02,,
21/09/2022 15:30,5,1,274,214,2,0,8,2,1,5,17,1,30.18,33.07,,
21/09/2022 16:00,7,1,176,178,2,0,11,7,11,4,10,2,11.67,29.13,,
21/09/2022 16:30,12,1,330,160,1,0,9,3,0,0,12,0,34.23,39.32,,
21/09/2022 17:00,15,0,290,188,2,0,13,3,5,0,18,1,26.72,36.1,,
21/09/2022 17:30,27,1,241,172,3,0,6,4,4,0,9,0,31.27,39.18,,
21/09/2022 18:00,14,0,255,177,1,1,5,2,1,1,19,1,39.17,39.38,,
21/09/2022 18:30,12,1,246,155,0,0,4,3,1,1,9,2,37.43,36.92,,
21/09/2022 19:00,11,0,182,170,0,0,3,3,1,0,14,1,35.63,38.12,,
21/09/2022 19:30,4,0,171,168,0,0,1,2,1,0,13,0,38.52,39.57,,
21/09/2022 20:00,6,0,158,154,0,0,5,3,0,0,14,1,35.87,38.68,,
21/09/2022 20:30,5,2,140,147,0,0,3,4,0,1,9,1,38.62,38.88,,
21/09/2022 21:00,3,1,141,158,0,0,1,3,0,0,14,0,38.95,39.83,,
21/09/2022 21:30,6,1,174,167,0,0,0,4,1,0,5,0,38.53,38.57,,
21/09/2022 22:00,7,0,132,143,1,0,0,2,0,0,11,0,36.82,38.5,,
21/09/2022 22:30,3,0,112,124,0,0,1,1,0,1,9,0,39.7,40.13,,
21/09/2022 23:00,4,1,113,111,0,0,3,0,0,0,7,1,39.1,40.22,,
21/09/2022 23:30,1,1,100,97,0,0,3,0,0,0,9,0,39.87,40.07,,
22/09/2022 00:00,0,0,92,80,0,0,1,1,0,0,7,0,40.95,41.05,,
22/09/2022 00:30,1,0,98,83,0,0,0,0,0,0,3,0,41.05,39.33,,
22/09/2022 01:00,0,1,82,88,0,0,1,0,0,0,1,0,43.5,40.23,,
22/09/2022 01:30,0,0,87,88,0,0,0,0,0,0,5,0,42.58,39.93,,
22/09/2022 02:00,1,0,97,80,0,0,0,0,0,0,2,0,44.3,41.23,,
22/09/2022 02:30,0,0,73,92,0,0,1,1,0,0,4,0,44.78,40.02,,
22/09/2022 03:00,0,0,72,89,0,0,0,0,0,1,1,0,43.85,40.47,,
22/09/2022 03:30,0,0,72,76,0,0,1,0,0,0,5,0,45.85,41.12,,
22/09/2022 04:00,1,0,46,41,0,0,1,0,0,0,3,0,45.12,40.25,,
22/09/2022 04:30,0,0,36,36,0,0,2,2,0,0,1,0,43.5,39.78,,
22/09/2022 05:00,0,1,24,19,0,0,2,0,0,0,3,0,42.52,38.35,,
22/09/2022 05:30,0,0,23,20,0,0,2,1,0,0,3,0,42.73,42.93,,
22/09/2022 06:00,0,0,27,17,0,0,3,2,1,1,5,0,42.12,43.4,,
22/09/2022 06:30,3,1,31,44,0,0,4,4,1,0,9,0,40.97,41.27,,
22/09/2022 07:00,3,0,63,93,0,0,3,1,1,0,7,1,42.32,40.98,,
22/09/2022 07:30,4,0,100,182,1,1,7,6,0,0,14,1,40.35,41.78,,
22/09/2022 08:00,4,1,179,289,0,0,6,4,2,2,15,0,35.68,34.8,,
22/09/2022 08:30,2,0,220,265,0,0,5,6,1,3,16,3,34.45,27.58,,
22/09/2022 09:00,3,0,145,224,0,1,10,12,0,8,15,1,37.5,31.35,,
22/09/2022 09:30,1,0,126,182,0,1,3,12,0,1,15,1,37.93,40.37,,
22/09/2022 10:00,3,0,116,129,0,1,8,4,0,1,13,2,39.47,39.28,,
22/09/2022 10:30,6,1,104,114,0,0,7,9,1,0,17,1,39.2,40.6,,
22/09/2022 11:00,5,1,109,138,0,0,15,12,1,1,14,1,39.85,39.42,,
22/09/2022 11:30,0,0,155,132,0,0,12,3,0,1,18,0,38.93,40.72,,
22/09/2022 12:00,4,1,131,145,1,0,5,4,1,0,14,1,39.5,38.78,,
22/09/2022 12:30,10,0,152,168,0,1,5,2,0,0,15,0,39.45,39.22,,
22/09/2022 13:00,9,2,166,161,0,0,8,5,1,0,11,0,39.3,40.05,,
22/09/2022 13:30,2,1,167,160,1,0,15,8,1,0,17,0,39.45,37.5,,
22/09/2022 14:00,2,0,187,146,0,0,7,6,1,0,13,0,39.6,40.05,,
22/09/2022 14:30,3,0,231,139,1,0,17,4,2,1,13,0,38.73,40.15,,
22/09/2022 15:00,7,1,257,164,2,0,13,4,1,1,13,0,36.33,37.15,,
22/09/2022 15:30,3,0,271,232,3,0,8,5,1,0,16,1,29.25,33.67,,
22/09/2022 16:00,1,1,196,165,3,1,11,4,9,5,10,0,14.95,25.2,,
22/09/2022 16:30,11,2,281,163,0,0,5,6,1,1,19,0,34.82,37.15,,
22/09/2022 17:00,7,0,239,174,0,0,12,0,3,0,13,1,34.33,37.35,,
22/09/2022 17:30,10,1,291,156,1,0,5,3,0,0,10,0,36.43,38.67,,
22/09/2022 18:00,6,0,240,147,1,0,5,3,1,0,15,1,36.98,37.98,,
22/09/2022 18:30,2,0,256,190,3,0,7,5,0,1,12,0,35.23,36.48,,
22/09/2022 19:00,11,1,230,192,1,0,5,3,0,1,15,0,35.78,37.23,,
22/09/2022 19:30,1,1,184,150,2,0,7,4,0,2,11,0,38.45,39.32,,
22/09/2022 20:00,4,0,194,160,1,0,4,4,0,0,11,1,38.52,38.25,,
22/09/2022 20:30,0,0,160,200,0,1,2,0,1,0,8,1,37.52,37.4,,
22/09/2022 21:00,3,0,150,154,0,0,0,1,1,0,9,0,38.37,39.97,,
22/09/2022 21:30,1,0,127,149,0,0,0,0,0,0,10,0,39.98,39.73,,
22/09/2022 22:00,1,1,116,147,1,0,1,1,0,0,8,0,41.15,39.6,,
22/09/2022 22:30,1,2,139,139,2,0,0,1,0,1,11,0,39.72,39.05,,
22/09/2022 23:00,2,0,124,127,0,0,1,0,0,1,7,0,39.15,40.32,,
22/09/2022 23:30,3,0,112,116,0,0,2,1,0,0,10,0,41.52,41.25,,
23/09/2022 00:00,0,0,100,117,0,0,4,1,0,0,7,0,43.33,40.57,,
23/09/2022 00:30,1,0,95,113,0,0,2,0,0,0,3,1,40.75,38.95,,
23/09/2022 01:00,1,0,89,93,0,0,0,1,0,0,2,0,41.92,39.93,,
23/09/2022 01:30,0,0,73,103,1,0,0,1,0,0,2,0,41.67,39.93,,
23/09/2022 02:00,0,0,93,96,0,0,2,2,0,0,3,0,43.55,39.63,,
23/09/2022 02:30,1,0,94,110,0,0,0,0,0,0,4,0,41.6,40.7,,
23/09/2022 03:00,0,0,84,99,0,0,1,0,0,0,3,0,43.57,41.75,,
23/09/2022 03:30,0,0,85,85,0,0,1,1,0,0,2,0,42.35,41.28,,
23/09/2022 04:00,1,0,59,70,0,1,1,0,0,0,4,0,42.68,40.77,,
23/09/2022 04:30,0,0,34,44,0,0,0,1,0,1,4,0,44.05,42.2,,
23/09/2022 05:00,0,0,23,18,0,0,0,0,1,0,2,0,44.38,42.58,,
23/09/2022 05:30,0,0,23,16,0,0,1,2,0,1,3,0,42.83,41.37,,
23/09/2022 06:00,0,0,25,26,0,0,2,2,0,0,6,0,41.3,39.75,,
23/09/2022 06:30,1,0,37,39,1,0,4,0,0,0,7,0,38.65,42.15,,
23/09/2022 07:00,1,1,58,77,0,1,2,1,0,0,10,1,41.37,40.92,,
23/09/2022 07:30,2,0,113,165,0,0,7,6,0,0,13,1,39.7,41.15,,
23/09/2022 08:00,4,1,180,263,1,1,7,8,1,0,12,0,35.92,36.53,,
23/09/2022 08:30,0,0,201,268,0,0,3,3,1,0,15,3,34.07,33.82,,
23/09/2022 09:00,3,1,138,193,1,0,12,13,0,0,14,3,38.45,38.95,,
23/09/2022 09:30,1,0,83,152,0,2,14,3,0,0,17,0,38.95,38.35,,
23/09/2022 10:00,1,1,122,118,0,0,8,6,0,0,17,0,39.73,39.62,,
23/09/2022 10:30,1,0,103,118,0,0,13,7,1,0,8,0,39.58,40.9,,
23/09/2022 11:00,1,0,136,136,3,0,13,4,1,0,16,0,39.97,40.12,,
23/09/2022 11:30,5,2,145,149,0,0,4,4,1,0,17,2,39.87,40.58,,
23/09/2022 12:00,5,0,125,158,1,1,10,9,1,0,11,0,40.2,39.65,,
23/09/2022 12:30,3,1,152,173,0,1,6,4,0,1,18,2,40.08,39.2,,
23/09/2022 13:00,3,0,146,184,0,1,7,1,1,0,13,0,39.5,39.5,,
23/09/2022 13:30,9,1,151,161,1,0,7,1,0,0,15,0,40.38,40.5,,
23/09/2022 14:00,4,1,238,156,3,0,8,4,1,1,16,3,38.77,37.6,,
23/09/2022 14:30,5,0,230,160,0,0,9,3,0,2,13,2,41.48,39.42,,
23/09/2022 15:00,4,0,248,167,0,0,11,6,1,0,16,1,37.75,38.33,,
23/09/2022 15:30,4,1,251,227,1,1,9,5,7,0,9,1,24.53,34.63,,
23/09/2022 16:00,4,0,139,192,0,1,14,4,12,6,8,3,10.3,19.87,,
23/09/2022 16:30,12,0,265,195,0,0,10,5,6,0,16,0,28.72,37.1,,
23/09/2022 17:00,13,1,303,180,0,0,3,4,1,0,11,0,37.2,38.2,,
23/09/2022 17:30,17,1,228,168,0,0,3,1,1,0,22,1,37.43,38.7,,
23/09/2022 18:00,10,0,204,161,1,0,8,2,0,0,12,0,39.75,38.67,,
23/09/2022 18:30,8,0,199,173,1,0,4,4,0,0,16,0,38.5,39.15,,
23/09/2022 19:00,11,2,183,174,0,0,4,2,0,1,15,0,39.75,38.5,,
23/09/2022 19:30,7,0,153,163,0,0,1,3,0,0,13,0,37.2,38.22,,
23/09/2022 20:00,7,1,199,152,1,0,2,1,0,0,18,0,36.1,38.03,,
23/09/2022 20:30,3,1,165,168,0,0,1,3,0,0,5,0,37.38,38,,
23/09/2022 21:00,3,2,147,171,0,0,4,0,0,0,8,0,40.03,38.77,,
23/09/2022 21:30,2,1,156,156,0,0,2,5,0,0,4,1,37.65,39.25,,
23/09/2022 22:00,5,0,138,159,0,1,2,1,0,0,10,0,40.75,39.03,,
23/09/2022 22:30,3,1,146,157,0,1,3,1,0,1,10,0,39.58,37.4,,
23/09/2022 23:00,1,1,136,153,0,0,0,2,0,0,6,0,41,38.12,,
23/09/2022 23:30,5,0,133,143,1,0,4,2,0,0,9,0,38.53,40.57,,
24/09/2022 00:00,1,0,140,143,0,0,2,1,0,1,5,0,40.58,39.95,,
24/09/2022 00:30,1,0,136,101,0,0,1,0,0,1,5,0,40.37,41.18,,
